stage,phase,candidate_id,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
Stage3.1,round_001_probes,s31r001p_d35bf883c313d3cd,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v19_p,real_tsc_fd_probe,"[-0.4773015723001297,-0.18390476986892895,0.18556953343592383,-0.1825934518181101,0.4983625036218756,0.21293042464019693,0.556999999999999,0.5409999999999999,-0.05934999999999998,0.7093999999999994,0.7093999999999998,0.2555,0.7935999999999989,0.47682457109827725,0.19289999999999996,0.7935999999999999,-0.24640000000000054,0.2900999999999999,0.5697725768879486,-0.19640000000000013,0.2877157187429291]",s31r000s_6090307a93683d00,nominal_05_s22g000_571ab4a158d29207,19,1,0.05,0.05000000000000002,two_sided,39
Stage3.1,round_001_probes,s31r001p_d98834ef9b00a9d3,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_m,real_tsc_fd_probe,"[-0.4773015723001297,-0.18390476986892895,0.18556953343592383,-0.1825934518181101,0.4983625036218756,0.21293042464019693,0.556999999999999,0.5409999999999999,-0.05934999999999998,0.7093999999999994,0.7093999999999998,0.2555,0.7935999999999989,0.47682457109827725,0.19289999999999996,0.7935999999999999,-0.24640000000000054,0.2900999999999999,0.5697725768879486,-0.24640000000000015,0.2697157187429291]",s31r000s_6090307a93683d00,nominal_05_s22g000_571ab4a158d29207,20,-1,0.018,-0.018000000000000016,two_sided,40
Stage3.1,round_001_probes,s31r001p_f0b0f75bc8756aa7,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_p,real_tsc_fd_probe,"[-0.4773015723001297,-0.18390476986892895,0.18556953343592383,-0.1825934518181101,0.4983625036218756,0.21293042464019693,0.556999999999999,0.5409999999999999,-0.05934999999999998,0.7093999999999994,0.7093999999999998,0.2555,0.7935999999999989,0.47682457109827725,0.19289999999999996,0.7935999999999999,-0.24640000000000054,0.2900999999999999,0.5697725768879486,-0.24640000000000015,0.30571571874292913]",s31r000s_6090307a93683d00,nominal_05_s22g000_571ab4a158d29207,20,1,0.018,0.018000000000000016,two_sided,41
Stage3.1,round_001_probes,s31r001p_61061d19c5c12dc1,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v0_m,real_tsc_fd_probe,"[-0.5839225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,0,-1,0.014,-0.014000000000000012,two_sided,42
Stage3.1,round_001_probes,s31r001p_7d677fc0c7f78d6a,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v0_p,real_tsc_fd_probe,"[-0.5559225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,0,1,0.014,0.014000000000000012,two_sided,43
Stage3.1,round_001_probes,s31r001p_e7097ef144452551,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v1_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.4957098613907683,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,1,-1,0.014,-0.014000000000000012,two_sided,44
Stage3.1,round_001_probes,s31r001p_d1afbae7886ca2cc,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v1_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.46770986139076826,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,1,1,0.014,0.014000000000000012,two_sided,45
Stage3.1,round_001_probes,s31r001p_164125224e4604a3,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v2_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08115247725296162,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,2,-1,0.005,-0.0050000000000000044,two_sided,46
Stage3.1,round_001_probes,s31r001p_a664de2457764a1e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v2_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.09115247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,2,1,0.005,0.0050000000000000044,two_sided,47
Stage3.1,round_001_probes,s31r001p_01d4362969152d4c,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v3_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.3307784416939036,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,3,-1,0.02,-0.020000000000000018,two_sided,48
Stage3.1,round_001_probes,s31r001p_ccab0d62d5f145f9,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v3_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.29077844169390354,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,3,1,0.02,0.020000000000000018,two_sided,49
Stage3.1,round_001_probes,s31r001p_6e06f1ce2e33c065,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v4_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.046885840054207026,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,4,-1,0.02,-0.020000000000000004,two_sided,50
Stage3.1,round_001_probes,s31r001p_43230cb7e37f6599,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v4_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.0068858400542070215,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,4,1,0.02,0.02,two_sided,51
Stage3.1,round_001_probes,s31r001p_c44b4cca395b1956,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v5_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.10012263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,5,-1,0.007,-0.007000000000000006,two_sided,52
Stage3.1,round_001_probes,s31r001p_69fd604b8bb4d76d,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v5_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.08612263466342246,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,5,1,0.007,0.007000000000000006,two_sided,53
Stage3.1,round_001_probes,s31r001p_2df94c5160ab90bf,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v6_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.23999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,6,-1,0.03,-0.03,two_sided,54
Stage3.1,round_001_probes,s31r001p_d291e98ca3f6e259,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v6_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.2999999999999995,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,6,1,0.03,0.030000000000000027,two_sided,55
Stage3.1,round_001_probes,s31r001p_c8b0dad3a2f6b457,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v7_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2399999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,7,-1,0.03,-0.03,two_sided,56
Stage3.1,round_001_probes,s31r001p_bdc1ec44c9f69a13,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v7_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2999999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,7,1,0.03,0.02999999999999997,two_sided,57
Stage3.1,round_001_probes,s31r001p_1414db8b195a6d0b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v8_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.10849999999999912,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,8,-1,0.011,-0.010999999999999996,two_sided,58
Stage3.1,round_001_probes,s31r001p_63b924216e73b3bf,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v8_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.08649999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,8,1,0.011,0.010999999999999996,two_sided,59
Stage3.1,round_001_probes,s31r001p_9b60ca033194b7d3,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v9_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.2899999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,9,-1,0.04,-0.03999999999999998,two_sided,60
Stage3.1,round_001_probes,s31r001p_58bbcc3cae746c56,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v9_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.36999999999999805,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,9,1,0.04,0.03999999999999998,two_sided,61
Stage3.1,round_001_probes,s31r001p_6ac8cf0908e0b321,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v10_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.2899999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,10,-1,0.04,-0.03999999999999998,two_sided,62
Stage3.1,round_001_probes,s31r001p_28e858bc858c7d14,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v10_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3699999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,10,1,0.04,0.03999999999999998,two_sided,63
Stage3.1,round_001_probes,s31r001p_b71bc4e4cb82aea2,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v11_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.13399999999999895,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,11,-1,0.014,-0.014000000000000012,two_sided,64
Stage3.1,round_001_probes,s31r001p_bf3966235f487667,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v11_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.10599999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,11,1,0.014,0.013999999999999999,two_sided,65
Stage3.1,round_001_probes,s31r001p_477af55cf5e9227a,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v12_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.30999999999999794,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,12,-1,0.05,-0.04999999999999999,two_sided,66
Stage3.1,round_001_probes,s31r001p_c725e1e3dcb15c63,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v12_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.4099999999999979,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,12,1,0.05,0.04999999999999999,two_sided,67
Stage3.1,round_001_probes,s31r001p_865f84142139ac2e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v13_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3099999999999974,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,13,-1,0.05,-0.04999999999999999,two_sided,68
Stage3.1,round_001_probes,s31r001p_d34ff04d71fe6ca7,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v13_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.40999999999999737,-0.1275,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,13,1,0.05,0.04999999999999999,two_sided,69
Stage3.1,round_001_probes,s31r001p_ac5e1eee3aa45fe7,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v14_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1455,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,14,-1,0.018,-0.017999999999999988,two_sided,70
Stage3.1,round_001_probes,s31r001p_ecb9d6e70c197da9,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v14_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1095,0.36,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,14,1,0.018,0.018000000000000002,two_sided,71
Stage3.1,round_001_probes,s31r001p_4684f8774e9aaf92,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v15_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.31,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,15,-1,0.05,-0.04999999999999999,two_sided,72
Stage3.1,round_001_probes,s31r001p_78caef68478f6c26,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v15_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.41,0.36,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,15,1,0.05,0.04999999999999999,two_sided,73
Stage3.1,round_001_probes,s31r001p_b9c20900f77948cf,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v16_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.31,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,16,-1,0.05,-0.04999999999999999,two_sided,74
Stage3.1,round_001_probes,s31r001p_e443dba5e7f94e88,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v16_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.41,-0.1275,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,16,1,0.05,0.04999999999999999,two_sided,75
Stage3.1,round_001_probes,s31r001p_5b36355ac8961130,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v17_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1455,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,17,-1,0.018,-0.017999999999999988,two_sided,76
Stage3.1,round_001_probes,s31r001p_e700f7aedecad21e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v17_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1095,0.36,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,17,1,0.018,0.018000000000000002,two_sided,77
Stage3.1,round_001_probes,s31r001p_d4c6767d95654fdc,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v18_m,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.31,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,18,-1,0.05,-0.04999999999999999,two_sided,78
Stage3.1,round_001_probes,s31r001p_544a96777b8eba8b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v18_p,real_tsc_fd_probe,"[-0.5699225352838189,-0.48170986139076827,0.08615247725296163,-0.31077844169390356,-0.026885840054207022,-0.09312263466342247,0.26999999999999946,0.2699999999999984,-0.09749999999999913,0.3299999999999981,0.3299999999999978,-0.11999999999999894,0.35999999999999793,0.3599999999999974,-0.1275,0.36,0.36,-0.1275,0.41,0.36,-0.1275]",s31r000s_1f055c7367e92f0b,nominal_07_s22g005_a2acc95ca222cec3,18,1,0.05,0.04999999999999999,two_sided,79
