experiment_id,target,delay,slew,checkpoint_step,checkpoint_time_ms,snapshot_folder_time_ms,time_index_aligned,snapshot_remote_path,snapshot_local_path,file_name,required,optional,present,size_bytes,sha256,remote_local_sha256_match,snapshot_manifest_present,snapshot_manifest_digest_valid,required_files_complete,coil_vector_shape,coil_checkpoint_shape,coil_numeric_equal_atol_1e-12,coil_max_abs_difference_kat,wire_vector_shape,wire_checkpoint_shape,wire_exact_equal,wire_max_abs_difference_a
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,geqdsk,True,False,True,159434,75fe2c45ee37b60e01fbbe8cd08acccbbdbbb529c907e59bd217e3c6795c6dae,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,inputa,True,False,True,1019,ee01933cd40a4ebd8e42b467b6438bc7a2a87f981b94830f72d39aa2bd6d6f80,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,outputa,True,False,True,205709,2e1cddc10473f45bcc6586c7d7d9befd66286856ae15e93b92b5f7f5763ef799,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,sprsina,True,False,True,58727036,3b6560f2dcd5782dae620fdb92b5b1588188c959d31d6d3e3b366299111802ae,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,sprsoua,False,True,True,58727036,3b6560f2dcd5782dae620fdb92b5b1588188c959d31d6d3e3b366299111802ae,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,tsc.cgm,False,True,True,712800,d5356251018b9a2c1d908c25252aa1db7102373ab0ea9d089ad7bd24e2e071b5,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_db5ff6d589593afd0d7d,RZ_p10_m10,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_db5ff6d589593afd0d7d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_db5ff6d589593afd0d7d\1300ms,wire_currents.csv,True,False,True,4764,f2156b833a998fd338455584090e90f8219bf50e5c42273aaf552a38f70bee4c,True,False,not_available_manifest_not_generated,True,[14],[14],True,2.220446049250313e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,coil_currents.csv,True,False,True,671,857fbf0ac28b04fe9a504e99ed9ca6852ffdf545b2f717335aefc3b12fff0108,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,geqdsk,True,False,True,159434,6deda5b0e3f3aa06ad12115796e5168efb1c72621a87358788ee543d3a326b78,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,inputa,True,False,True,1019,d5c12935ed147f12b02771444f8c1369df2774a4001f796759c3c642a75d832e,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,outputa,True,False,True,203879,65de9d5303e7435d694bd13c8bf0a3ecb8c5fbf4007eb8b38fae7aa35aa41338,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,sprsina,True,False,True,58727036,dc57a96c244310a122f822197f88d80eeaaf6af4cb9d1f6aa162ea693f742ce2,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,sprsoua,False,True,True,58727036,dc57a96c244310a122f822197f88d80eeaaf6af4cb9d1f6aa162ea693f742ce2,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,tsc.cgm,False,True,True,709920,c9554bef753959ebbad3735595dccabcaab38394dd26635c9b2d34312512e182,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_dd913b425ec6e54e594d,nominal,2,1.1,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_dd913b425ec6e54e594d/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_dd913b425ec6e54e594d\1300ms,wire_currents.csv,True,False,True,4764,7e249851451f786ff0166ee83c9c66550bc2b2c9a8df6aa0a2398b9490cc1104,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,coil_currents.csv,True,False,True,671,590b6f4efd1b7a241655cecbbc0b710baf62b213666ba43cd9d3dc7c7d7d00cc,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,geqdsk,True,False,True,159434,ecb8c082098d2e58c89bd00d0620bc54c0324796bcc4d3bb5718a93c93a6da3f,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,inputa,True,False,True,1019,5a594aa0818585d62a592bca90246dfe6f7324431ddf1cf40144ed3153a4af3f,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,outputa,True,False,True,202049,1962a0f352a75f6f1edb28e5b9bcde5996e27ddac5f0169cf9e2ee0f199a76d9,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,sprsina,True,False,True,58727036,5f272b2685cefc6a9c577b354f0e7d43ffaa97e7ee3148e6d6016cfb0dedf7dd,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,sprsoua,False,True,True,58727036,5f272b2685cefc6a9c577b354f0e7d43ffaa97e7ee3148e6d6016cfb0dedf7dd,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,tsc.cgm,False,True,True,712800,a165aaf046c17bd97f1f9b0e54bc8835f16840dfee81e711f4ebd3ead7e9ceac,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_e49b8629e202e57e9aec,nominal,1,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_e49b8629e202e57e9aec/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_e49b8629e202e57e9aec\1300ms,wire_currents.csv,True,False,True,4764,95c67b9cbb62d34c526396c957686937edb191081361e410c3b9bfef43a6ba4a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,coil_currents.csv,True,False,True,671,e986c89844b229e61198b3c6d63f131e34273f507d8e33ab8f83a37596fe3590,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,geqdsk,True,False,True,159434,1f0df784131a2f1560fd5bea14d92344396dd197168b94bc7f5ca8772e3831eb,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,inputa,True,False,True,1019,79de0c9ffbb51fb70163623ffb22423c8464097614b650daf96acfc206024c7a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,outputa,True,False,True,203879,5008846a2a135ae57f0003989a3f2195527fac7f590bc28a075c585da8002626,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,sprsina,True,False,True,58727036,47c1a64ff5f8ca205e563b30679902cbc61e39a27454513ef8c5978dde878bfb,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,sprsoua,False,True,True,58727036,47c1a64ff5f8ca205e563b30679902cbc61e39a27454513ef8c5978dde878bfb,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,tsc.cgm,False,True,True,709920,95f6d958823e3a6a8f428ce5753b0ce55ce72653648b843d6ebccfd2c7113a0a,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
s42r1_eeeae74dc3d8cfdd6271,RZ_p10_m10,2,0.9,20,1300,1300,True,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r1_runs/stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619/stage4_2r1_restart_bank/s42r1_eeeae74dc3d8cfdd6271/1300ms,C:\Users\用户\Documents\codes\tsc_rzip_rllib\artifacts\server_runs\r1b_resume_20260730_061527\stage4_2r1_true_tsc_plant_restart_action_replay_20260729_162619\stage4_2r1_restart_bank\s42r1_eeeae74dc3d8cfdd6271\1300ms,wire_currents.csv,True,False,True,4764,920cf0587b4354424747062dc0192ca7fce852d03b024d1a30758df681345705,True,False,not_available_manifest_not_generated,True,[14],[14],True,8.881784197001252e-16,[48],[48],True,0.0
