source_stage,source_run,source_generation_group,generation,candidate_id,source_name,source_type,vector,vector_digest,result_relative_path,validation_id,candidate_label,candidate_n_modes,candidate_target_fraction,sequence_scale,success,failure_reason,n_trajectory_steps,terminal_R_error_m,terminal_Z_error_m,terminal_Ip_error_A,terminal_RZ_euclidean_error_m,terminal_RZ_box_max_error_m,terminal_normalized_RZ_distance,min_normalized_RZ_distance,min_normalized_RZ_distance_after_step0,min_RZ_euclidean_error_after_step0_m,closest_step_after_step0,closest_velocity_after_step0_m_per_s,relative_distance_reduction,relative_distance_reduction_after_step0,first_step_within_2x_RZ_only,first_step_within_1x_RZ_only,first_step_within_2x,first_step_within_1x,first_step_after_step0_within_2x,first_step_after_step0_within_1x,terminal_within_2x_RZ_only,terminal_within_1x_RZ_only,terminal_within_2x,terminal_within_1x,gate_ip_tolerance_A,terminal_Ip_safe,late_Ip_safe_fraction,late_fraction_within_2x,late_fraction_within_1x,late_R_rms_m,late_Z_rms_m,late_RZ_euclidean_rms_m,terminal_velocity_m_per_s,max_velocity_m_per_s,late_velocity_mean_m_per_s,late_velocity_rms_m_per_s,max_current_utilization,wall_time_s,first_step_after_step0_within_30mm,ever_after_step0_within_30mm,terminal_within_30mm,late_fraction_within_30mm,longest_streak_after_step0_within_30mm_steps,trailing_streak_within_30mm_steps,first_step_after_step0_within_40mm,ever_after_step0_within_40mm,terminal_within_40mm,late_fraction_within_40mm,longest_streak_after_step0_within_40mm_steps,trailing_streak_within_40mm_steps,first_step_after_step0_within_80mm,ever_after_step0_within_80mm,terminal_within_80mm,late_fraction_within_80mm,longest_streak_after_step0_within_80mm_steps,trailing_streak_within_80mm_steps,gate_tier,gate_label,strict_gate_pass,relaxed_gate_pass,terminal_RZ_reduction_vs_zero_action_fraction,continuous_objective,selection_score,position_excess_objective,velocity_excess_objective,precise_streak_deficit,action_rms,delta_action_rms,repair_excess_rms,stage2_legacy_selection_score,stage2_legacy_continuous_objective,stage2_2_final3_box_errors_m,stage2_2_final3_box_max_error_m,stage2_2_final3_box_mean_error_m,stage2_2_terminal_box_error_m,stage2_2_final3_R_abs_max_error_m,stage2_2_final3_Z_abs_max_error_m,stage2_2_position_violation,stage2_2_terminal_speed_violation,stage2_2_late_speed_violation,stage2_2_ip_violation,stage2_2_max_violation,stage2_2_sum_violation,stage2_2_l2_violation,stage2_2_quality,stage2_2_selection_score
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1001,1,s21g001_7c91e2a982568638,tail_fd_n2_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_7c91e2a982568638,stage2_1_evaluations/gen_001/s21g001_7c91e2a982568638.json.gz,s21g001_7c91e2a982568638,,,,,True,,11,-0.027482302999999986,0.0302348244,706.3891000000003,0.04085855583207321,0.0302348244,1.361951861069107,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027552863876725397,0.03119634911737799,0.041621779227499274,0.024189577830975546,0.6494770436362003,0.09448736861113183,0.10401419297324846,0.4143,707.2263538837433,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5294423308612071,4925.857317048474,1004925.8573170485,0.0026156402814786392,0.0016113745226477261,1.0,0.46128277503248355,0.24488333701959233,0.05335603024723167,3000039.0088574686,39.0088574684073,"[0.0313556399,0.0304234047,0.0302348244]",0.0313556399,0.030671289666666667,0.0302348244,0.02753105899999997,0.0313556399,0.04518799666666684,0.0,0.04014192973248454,0.0,0.04518799666666684,0.08532992639915138,0.06044277926596708,5.295165519202639,1004925.8573170485
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1004,4,s21g004_8dac7f5cf72a69e0,tail_fd_n4_m0_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.0986969706242533,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.15977816185308458,-0.46147750995002296,-0.061233913971990364,0.06203426961659384]",v_8dac7f5cf72a69e0,stage2_1_evaluations/gen_004/s21g004_8dac7f5cf72a69e0.json.gz,s21g004_8dac7f5cf72a69e0,,,,,True,,11,-0.027411465000000024,0.0302391052,729.070300000003,0.04081411394043601,0.0302391052,1.3604704646812005,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027531208816680867,0.03119756986465824,0.04160836243314459,0.020817689360679285,0.6494770436362003,0.09370821373279849,0.10389323960212414,0.4143,760.1477100849152,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5299541569038814,4920.379306277144,1004920.3793062771,0.002616405511368867,0.0015157314599547672,1.0,0.460603473189785,0.2464842691786015,0.05335603024723167,3000038.954821281,38.954821281057285,"[0.0313556879,0.0304241078,0.0302391052]",0.0313556879,0.03067296696666667,0.0302391052,0.027529711000000012,0.0313556879,0.045189596666666665,0.0,0.03893239602124132,0.0,0.045189596666666665,0.08412199268790799,0.05964755742568826,5.284111433184361,1004920.3793062771
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1007,7,s21g007_602cda3213581200,random_tail_0030,random_tail,"[2.366387547345664,1.2097780403314142,0.4820911098631783,1.2124999065823328,1.819862519343852,0.09612465085081875,-0.35990420597293676,2.1703897865140798,-0.24781218490731557,-0.8357995281876277,-1.6650689697664753,0.09387981638567626,-0.8705143321639213,0.2440104055256445,0.11320141671082654]",v_602cda3213581200,stage2_1_evaluations/gen_007/s21g007_602cda3213581200.json.gz,s21g007_602cda3213581200,,,,,True,,11,-0.028129058999999956,0.0307810739,770.1617000000006,0.04169794324259579,0.0307810739,1.3899314414198596,0.5817437020072838,0.7819356907406311,0.02345807072221893,1,0.6279874258772284,0.0,-0.34412403270133,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02786868841939899,0.03135876268285055,0.04195278049446644,0.04331567753296017,0.6493283017512169,0.09155140895772057,0.09795954779908833,0.4142,791.8366861343384,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,1,PASS_DAMPED_HOLD_40MM,False,True,0.5197753180322832,4759.121324354433,1004759.1213243544,0.0027192622214893703,0.0,1.0,0.48100064471292264,0.27717699501487497,0.06189554041211093,1000039.2141608614,39.2141608614965,"[0.0313582588,0.0306191625,0.0307810739]",0.0313582588,0.0309194984,0.0307810739,0.028129058999999956,0.0313582588,0.045275293333333355,0.0,0.0,0.0,0.045275293333333355,0.045275293333333355,0.045275293333333355,5.215524354374258,1004759.1213243544
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1006,6,s21g006_39245c15ebb1455e,tail_fd_n3_m0_p,sensitivity,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.6707178132641703,-1.3124393168505422,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",v_39245c15ebb1455e,stage2_1_evaluations/gen_006/s21g006_39245c15ebb1455e.json.gz,s21g006_39245c15ebb1455e,,,,,True,,11,-0.027837895,0.0301737471,762.4850000000006,0.04105366502622858,0.0301737471,1.368455500874286,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027743727515964507,0.031176575722755846,0.0417335990573161,0.03622573320835274,0.649220739871843,0.09508737524482058,0.10198552145933452,0.41409999999999997,821.4795367717743,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5271953075448021,4858.3180708229775,1004858.318070823,0.0025655581074768754,0.00039422954654779103,1.0,0.45483641150150195,0.2473101158131364,0.054948588357479136,3000039.0709725646,39.070972564857264,"[0.0313627087,0.0304319636,0.0301737471]",0.0313627087,0.0306561398,0.0301737471,0.027837895,0.0313627087,0.045423623333333385,0.0,0.01985521459334527,0.0,0.045423623333333385,0.06527883792667866,0.04957353228564957,5.266853497223883,1004858.318070823
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_794cbf5904d43420,tail_fd_n3_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.12477816185308457,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_794cbf5904d43420,stage2_1_evaluations/gen_000/s21g000_794cbf5904d43420.json.gz,s21g000_794cbf5904d43420,,,,,True,,11,-0.027589429000000054,0.0302910428,721.9796000000024,0.040972232871268756,0.0302910428,1.3657410957089586,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02758807673007303,0.031218941959642383,0.04166202485170298,0.02710623860191992,0.6494770436362003,0.09445429363693533,0.10342369778710685,0.4143,744.4460563659668,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5281331411086787,4927.701532771578,1004927.7015327716,0.002641799532799676,0.0011721706537440339,1.0,0.4639711371567938,0.2501769357838752,0.06575194255408535,3000039.0287206722,39.02872067236888,"[0.0313640035,0.0304473957,0.0302910428]",0.0313640035,0.030700814000000003,0.0302910428,0.027589429000000054,0.0313640035,0.045466783333333316,0.0,0.0342369778710685,0.0,0.045466783333333316,0.07970376120440181,0.05691571874644394,5.292435874115222,1004927.7015327716
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_d5c03b880ae2b712,tail_fd_n3_m2_p,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.19477816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_d5c03b880ae2b712,stage2_1_evaluations/gen_000/s21g000_d5c03b880ae2b712.json.gz,s21g000_d5c03b880ae2b712,,,,,True,,11,-0.027616086999999956,0.0302917229,680.7756000000008,0.040990690863194186,0.0302917229,1.3663563621064727,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027602972854115518,0.031219289592644677,0.04167215080907692,0.027623674904915383,0.6494770436362003,0.09449285091739597,0.10335884017610446,0.4143,776.8227441310883,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5279205650770366,4925.172724195872,1004925.1727241959,0.0026421468549023687,0.0011281807328613444,1.0,0.46424108512268325,0.25066809577825616,0.06575194255408535,3000039.0361600076,39.03616000749272,"[0.0313641334,0.0304480234,0.0302917229]",0.0313641334,0.030701293233333333,0.0302917229,0.027616086999999956,0.0313641334,0.045471113333333424,0.0,0.033588401761044606,0.0,0.045471113333333424,0.07905951509437803,0.05653143267806148,5.291897806864522,1004925.1727241959
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_a873691f2698c894,tail_fd_n2_m1_p,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.2586969706242535,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_a873691f2698c894,stage2_1_evaluations/gen_000/s21g000_a873691f2698c894.json.gz,s21g000_a873691f2698c894,,,,,True,,11,-0.027505482000000026,0.0302773584,702.4339,0.04090562273984318,0.0302773584,1.363520757994773,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027540963346094453,0.0312162597832287,0.04162883059713472,0.025513381899750744,0.6494770436362003,0.09449446801079583,0.10380017389382033,0.4143,514.1460337638855,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5289002731706505,4950.869178665569,1004950.8691786656,0.0026483970600239904,0.0014441321623273526,1.0,0.46446703815194074,0.2510631699624203,0.0786609648395056,3000039.023725956,39.023725956298,"[0.031365652,0.0304420166,0.0302773584]",0.031365652,0.030695009,0.0302773584,0.027505482000000026,0.031365652,0.045521733333333314,0.0,0.038001738938203244,0.0,0.045521733333333314,0.08352347227153656,0.059298906971363835,5.303049274738519,1004950.8691786656
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1001,1,s21g001_470edb922d4abf1a,tail_fd_n3_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.2773135959693287,0.12477816185308457,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_470edb922d4abf1a,stage2_1_evaluations/gen_001/s21g001_470edb922d4abf1a.json.gz,s21g001_470edb922d4abf1a,,,,,True,,11,-0.027382533000000042,0.0302196017,728.2906000000003,0.040780233452038184,0.0302196017,1.3593411150679395,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027497735376484266,0.031189814074532033,0.04158040347133528,0.02287966701004225,0.6494770436362003,0.0947148985514551,0.10455271559399282,0.4143,790.5624921321869,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5303443499326143,4984.528283753782,1004984.5282837538,0.0026109761154182575,0.0020727219279785374,1.0,0.46158537891835916,0.245230071002952,0.06575194255408535,3000039.019784739,39.01978473883016,"[0.0313524256,0.0304136515,0.0302196017]",0.0313524256,0.030661892933333334,0.0302196017,0.02749270199999998,0.0313524256,0.04508085333333334,0.0,0.04552715593992818,0.0,0.04552715593992818,0.09060800927326151,0.0640703150081225,5.310337659701062,1004984.5282837538
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_ebfd1abf8c20659d,tail_fd_n4_m0_p,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.3014775099500229,-0.22123391397199035,0.06203426961659384]",v_ebfd1abf8c20659d,stage2_1_evaluations/gen_000/s21g000_ebfd1abf8c20659d.json.gz,s21g000_ebfd1abf8c20659d,,,,,True,,11,-0.027613078999999985,0.030277431,699.4003000000012,0.04097810341902125,0.030277431,1.3659367806340417,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027598725420303137,0.031216886049334498,0.041667536757557695,0.028938492501622132,0.6494770436362003,0.09482010356400697,0.10343453023020154,0.4143,786.5891401767731,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5280655314927556,4936.442602395429,1004936.4426023954,0.0026429579079274195,0.0011795997902168153,1.0,0.46297668387415086,0.2508233874190321,0.06575194255408535,3000039.053317758,39.053317757575265,"[0.0313663616,0.0304493352,0.030277431]",0.0313663616,0.030697709266666668,0.030277431,0.027613078999999985,0.0313663616,0.045545386666666854,0.0,0.03434530230201527,0.0,0.045545386666666854,0.07989068896868212,0.05704368533705559,5.297494516908618,1004936.4426023954
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1003,3,s21g003_835a39e8fb855224,tail_fd_n3_m1_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.061233913971990364,0.06203426961659384]",v_835a39e8fb855224,stage2_1_evaluations/gen_003/s21g003_835a39e8fb855224.json.gz,s21g003_835a39e8fb855224,,,,,True,,11,-0.02754543899999995,0.0302814788,720.7465000000011,0.04093554895219518,0.0302814788,1.364518298406506,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027578107858378387,0.031218045648080374,0.04165475251557716,0.024577249663102124,0.6494770436362003,0.09377544014925976,0.10319588794601083,0.4143,785.2914559841156,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5285556205405285,4925.657364845625,1004925.6573648456,0.002643795095144453,0.0010213699763457274,1.0,0.462058090201262,0.2524537191504185,0.06575194255408535,3000038.974915423,38.974915422801665,"[0.0313664141,0.0304500113,0.0302814788]",0.0313664141,0.0306993014,0.0302814788,0.02754543899999995,0.0313664141,0.045547136666666654,0.0,0.031958879460108225,0.0,0.045547136666666654,0.07750601612677488,0.05564091691262588,5.278716759320571,1004925.6573648456
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1007,7,s21g007_944c99c4a57fd7f4,tail_fd_n3_m1_p,sensitivity,"[2.3705445176467634,1.218059178969841,0.480262669915016,1.1862261679559902,1.8279077094025633,0.10745774008274162,-0.35748626233046177,2.0285331231245323,-0.3521861759092953,-0.7507178132641703,-1.152439316850542,0.10960775102737819,-0.5330934518181093,0.13786250362187769,0.15155042464019666]",v_944c99c4a57fd7f4,stage2_1_evaluations/gen_007/s21g007_944c99c4a57fd7f4.json.gz,s21g007_944c99c4a57fd7f4,,,,,True,,11,-0.02730550899999995,0.0302081012,769.3156000000017,0.04072002210041787,0.0302081012,1.3573340700139291,0.5817437020072838,0.7819287599363928,0.023457862798091783,1,0.6279649485659721,0.0,-0.3441121188564283,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027511872547039126,0.03118940881299529,0.04158945002219521,0.02382209655036507,0.649220739871843,0.09265451559791449,0.10179417267353906,0.41409999999999997,787.7597484588623,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5310377888635103,4862.912699782406,1004862.9126997824,0.0025760206712759485,0.0003219055582474269,1.0,0.4526903946814984,0.23785445301382435,0.054948588357479136,3000038.796485945,38.796485945131174,"[0.0313664323,0.0304462755,0.0302081012]",0.0313664323,0.030673602999999997,0.0302081012,0.027553048999999996,0.0313664323,0.045547743333333335,0.0,0.017941726735390517,0.0,0.045547743333333335,0.06348947006872385,0.048954085437342594,5.2264007368055045,1004862.9126997824
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_1fb6156d9ad01715,tail_fd_n4_m1_p,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.14123391397199037,0.06203426961659384]",v_1fb6156d9ad01715,stage2_1_evaluations/gen_000/s21g000_1fb6156d9ad01715.json.gz,s21g000_1fb6156d9ad01715,,,,,True,,11,-0.027571855000000034,0.0302911487,711.5440000000017,0.04096047946138495,0.0302911487,1.3653493153794984,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02758618697303263,0.031220942265760197,0.041662272473702716,0.025655427029590963,0.6494770436362003,0.09396973091974543,0.10318995927031444,0.4143,733.5322539806366,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5282685021621161,4926.164999830071,1004926.1649998301,0.002646011068812834,0.0010175840146264934,1.0,0.46299792575255216,0.2513985011359627,0.06575194255408535,3000038.9927574685,38.99275746871427,"[0.0313666361,0.0304520439,0.0302911487]",0.0313666361,0.030703276233333337,0.0302911487,0.027571855000000034,0.0313666361,0.045554536666666534,0.0,0.03189959270314424,0.0,0.045554536666666534,0.07745412936981078,0.05561294656409746,5.281869120069716,1004926.1649998301
Stage2,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_runs/stage2_svd3_real_tsc_cem_100ms_20260720_114614,7,7,g007_06a164d5de55750f,gaussian_0539,gaussian,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.06203426961659384]",v_06a164d5de55750f,evaluations/gen_007/g007_06a164d5de55750f.json.gz,g007_06a164d5de55750f,,,,,True,,11,-0.02760511600000004,0.0303028169,702.7619000000013,0.04099150084405771,0.0303028169,1.3663833614685905,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.02759638322343052,0.03122438720460479,0.041671605720412605,0.027220760967909062,0.6494770436362003,0.09427326539950866,0.10320731887979163,0.4143,789.3780038356781,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.527911236731983,4927.719956105808,1004927.7199561058,0.002648678670097121,0.0010286894396667778,1.0,0.46408910998224934,0.25040645931724936,0.06575194255408535,3000039.020001731,39.02000173091186,"[0.0313668523,0.0304543408,0.0303028169]",0.0313668523,0.030708003333333334,0.0303028169,0.02760511600000004,0.0313668523,0.04556174333333329,0.0,0.03207318879791621,0.0,0.04556174333333329,0.0776349321312495,0.05571859559643727,5.287298651082735,1004927.7199561058
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_3843b2936c2ef769,tail_fd_n4_m2_p,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.09703426961659384]",v_3843b2936c2ef769,stage2_1_evaluations/gen_000/s21g000_3843b2936c2ef769.json.gz,s21g000_3843b2936c2ef769,,,,,True,,11,-0.027604390000000034,0.0303023841,683.7112000000016,0.040990691985084066,0.0303023841,1.366356399502802,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027596171684794068,0.031224285286863027,0.04167138926568253,0.027195770344530718,0.6494770436362003,0.09426785098392831,0.10320612742114982,0.4143,780.3910455703735,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5279205521565141,4927.742866636021,1004927.742866636,0.0026486201949009794,0.0010279253040648712,1.0,0.4641939985068586,0.25037678584037587,0.06575194255408535,3000039.0193774393,39.019377439392734,"[0.0313668745,0.0304543306,0.0303023841]",0.0313668745,0.030707863066666664,0.0303023841,0.027604390000000034,0.0313668745,0.04556248333333346,0.0,0.03206127421149807,0.0,0.04556248333333346,0.07762375754483153,0.055712343260404695,5.287159863074251,1004927.742866636
Stage2.1,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage2_1_runs/stage2_1_svd3_dual_archive_tail_cem_100ms_20260720_151221,1000,0,s21g000_aa1c3364297e7f64,tail_fd_n4_m2_m,sensitivity,"[2.415683345523593,1.2134774513649513,0.47907036778035206,1.171504546461472,1.8784632928826452,0.10337591932725043,-0.26590544639889224,2.1786969706242534,-0.261960531873909,-0.8351852201650649,-1.3573135959693288,0.15977816185308458,-0.38147750995002294,-0.22123391397199035,0.027034269616593838]",v_aa1c3364297e7f64,stage2_1_evaluations/gen_000/s21g000_aa1c3364297e7f64.json.gz,s21g000_aa1c3364297e7f64,,,,,True,,11,-0.02760250200000003,0.0303064058,716.8726000000024,0.040992393796584745,0.0303064058,1.3664131265528248,0.5817437020072838,0.7819410457617871,0.023458231372853616,1,0.6280101555085302,0.0,-0.3441332378223096,0,0,0,0,1,1,True,False,True,False,10000.0,True,1.0,1.0,0.0,0.027595585584465104,0.031225503829971576,0.04167191420111521,0.026896261982133015,0.6494770436362003,0.09417258035608433,0.1031674169729735,0.4143,780.3786416053772,1,True,False,0.0,2,0,1,True,True,1.0,10,10,1,True,True,1.0,10,10,3,POSITION_40MM_SPEED_FAIL,False,False,0.5279009528232346,4926.29580641049,1004926.2958064105,0.002649598261743932,0.0010032530280680554,1.0,0.4640135321094304,0.25044906933212296,0.06575194255408535,3000039.0136864134,39.01368641336766,"[0.0313669675,0.0304552304,0.0303064058]",0.0313669675,0.03070953456666667,0.0303064058,0.02760250200000003,0.0313669675,0.04556558333333349,0.0,0.03167416972973491,0.0,0.04556558333333349,0.0772397530630684,0.05549302129615051,5.285439528771494,1004926.2958064105
