candidate_id,phase,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,action_rms_pred,delta_action_rms_pred,repair_excess_rms_pred,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
s30r01p_eb54e40009fd7181,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v5_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.039775212320098764,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.37499101855818606,0.20235524950664271,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,5,-1,0.01,-0.010000000000000002,two_sided,46
s30r01p_7395a2cf139a97d6,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v5_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.05977521232009877,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750036599716445,0.2023542409726822,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,5,1,0.01,0.010000000000000002,two_sided,47
s30r01p_ec05a3982ba4f18e,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v6_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.10500000000000001,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749422555166432,0.2021455772375533,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,6,-1,0.035,-0.035,two_sided,48
s30r01p_84c2e8fbe2ca5ee8,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v6_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.17500000000000002,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.37506669847540597,0.2026203608463271,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,6,1,0.035,0.035,two_sided,49
s30r01p_d612e3b0d5bfae44,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.10499999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749422555166432,0.20244612536292406,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,7,-1,0.035,-0.035,two_sided,50
s30r01p_74f1c65b330624e7,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.17499999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.37506669847540597,0.2023200715493613,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,7,1,0.035,0.035,two_sided,51
s30r01p_d121cffe2d542058,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.063,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750060313426123,0.2024252314485003,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,8,-1,0.013,-0.012999999999999998,two_sided,52
s30r01p_9f72371f93511a0d,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.037000000000000005,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749895233082591,0.20228771509612825,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,8,1,0.013,0.012999999999999998,two_sided,53
s30r01p_37e62cbe1fb093d0,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.11999999999999916,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749255859126018,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,9,-1,0.04,-0.04000000000000001,two_sided,54
s30r01p_ff33e1c1c2faa633,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.19999999999999918,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750881226242875,0.2024127276359322,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,9,1,0.04,0.04000000000000001,two_sided,55
s30r01p_e1645ec5c4b8f4b4,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.12,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749255859126018,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,10,-1,0.04,-0.04000000000000001,two_sided,56
s30r01p_15027bc143c33c62,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.2,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750881226242875,0.2024127276359322,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,10,1,0.04,0.04000000000000001,two_sided,57
s30r01p_676c44543c993496,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.044999999999999714,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749867041712827,0.2023162912292858,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,11,-1,0.015,-0.015,two_sided,58
s30r01p_ae290f4708a42ff7,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.0749999999999997,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750095614279507,0.2023994939869192,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,11,1,0.015,0.014999999999999993,two_sided,59
s30r01p_e2ff0a728995e797,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.11999999999999922,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749255859126018,0.20239256173019787,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,12,-1,0.04,-0.04000000000000001,two_sided,60
s30r01p_b561a3a06609bb67,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.19999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750881226242875,0.20239256173019787,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,12,1,0.04,0.04000000000000001,two_sided,61
s30r01p_3baa5f5026c1f841,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.11999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749255859126018,0.20239256173019787,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,13,-1,0.04,-0.04000000000000001,two_sided,62
s30r01p_27fe6e8f2bbd2293,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.1999999999999968,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750881226242875,0.20239256173019787,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,13,1,0.04,0.04000000000000001,two_sided,63
s30r01p_24f1a0bca567cf7a,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.04499999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3749867041712827,0.2023578968843743,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,14,-1,0.015,-0.015,two_sided,64
s30r01p_27863fdb10dae8e3,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.07499999999999964,0.15999999999999726,0.15999999999999792,0.06]",0.3750095614279507,0.2023578968843743,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,14,1,0.015,0.015,two_sided,65
s30r01p_8819c3bb568348b7,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.11999999999999725,0.15999999999999792,0.06]",0.3749255859126018,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,15,-1,0.04,-0.04000000000000001,two_sided,66
s30r01p_0ec302122d7151a6,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.19999999999999726,0.15999999999999792,0.06]",0.3750881226242875,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,15,1,0.04,0.04000000000000001,two_sided,67
s30r01p_4b601cd3259df14e,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.11999999999999791,0.06]",0.3749255859126018,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,16,-1,0.04,-0.04000000000000001,two_sided,68
s30r01p_d6568541f1c7500d,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.19999999999999793,0.06]",0.3750881226242875,0.2023723938149812,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,16,1,0.04,0.04000000000000001,two_sided,69
s30r01p_48b4a1b36b31eea0,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_m,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.045]",0.3749867041712827,0.202355060406908,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,17,-1,0.015,-0.015,two_sided,70
s30r01p_3af604481492bfd6,round_001_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_p,real_tsc_fd_probe,"[-0.4480934518181101,0.23286250362187766,0.1515504246401975,-0.14904672590905524,0.19143125181093884,0.049775212320098766,0.14,0.13999999999999993,-0.05,0.15999999999999917,0.16,0.05999999999999971,0.15999999999999923,0.15999999999999678,0.05999999999999964,0.15999999999999726,0.15999999999999792,0.075]",0.3750095614279507,0.202355060406908,0.04807504367787985,s30r00s_b51fe1a8accb7cee,nominal_05_s22g000_571ab4a158d29207,17,1,0.015,0.015,two_sided,71
