candidate_id,phase,nominal_id,source_candidate_id,nominal_category,source_name,source_type,tail_vector,action_rms_pred,delta_action_rms_pred,repair_excess_rms_pred,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
s30r00p_729ab8a5739c11bc,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,-0.035,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3740027451763864,0.20096644523902837,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,7,-1,0.035,-0.035,two_sided,50
s30r00p_590619fba3c93255,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v7_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.035,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3740027451763864,0.20080389457130454,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,7,1,0.035,0.035,two_sided,51
s30r00p_7e3be25a20b50dfe,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,-0.013,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.373996022476235,0.20088635661670412,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,8,-1,0.013,-0.013,two_sided,52
s30r00p_26dbe795b41f96ab,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v8_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.013,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.373996022476235,0.20083036845027494,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,8,1,0.013,0.013,two_sided,53
s30r00p_e72fad5f284cd3f3,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.04,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.37400513246980815,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,9,-1,0.04,-0.04,two_sided,54
s30r00p_a0854448e3e0108a,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v9_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,0.04,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.37400513246980815,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,9,1,0.04,0.04,two_sided,55
s30r00p_63edad67f56c97b1,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,-0.04,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,10,-1,0.04,-0.04,two_sided,56
s30r00p_7a1a759b888d7ed9,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v10_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.04,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,10,1,0.04,0.04,two_sided,57
s30r00p_501e50b1a792b765,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,-0.015,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3739963789860954,0.20085978694570708,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,11,-1,0.015,-0.015,two_sided,58
s30r00p_6ba775bdc490204a,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v11_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.015,-0.0,0.0,0.0,-0.0,0.0,0.0]",0.3739963789860954,0.20085978694570708,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,11,1,0.015,0.015,two_sided,59
s30r00p_87176ee0d53251a9,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.04,0.0,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,12,-1,0.04,-0.04,two_sided,60
s30r00p_d3fbe04b0c6a4165,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v12_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,0.04,0.0,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,12,1,0.04,0.04,two_sided,61
s30r00p_aed950e1bcb99e71,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.04,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,13,-1,0.04,-0.04,two_sided,62
s30r00p_e4f7650e999bb9ab,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v13_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04,0.0,-0.0,0.0,0.0]",0.3740051324698081,0.20089471029402378,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,13,1,0.04,0.04,two_sided,63
s30r00p_5b8f1cdc71970e5d,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.015,-0.0,0.0,0.0]",0.3739963789860954,0.20085978694570708,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,14,-1,0.015,-0.015,two_sided,64
s30r00p_a3e2ca737ad47b38,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v14_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.015,-0.0,0.0,0.0]",0.3739963789860954,0.20085978694570708,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,14,1,0.015,0.015,two_sided,65
s30r00p_7dc23f4cbb00853b,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.04,0.0,0.0]",0.37400513246980815,0.2008743919936377,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,15,-1,0.04,-0.04,two_sided,66
s30r00p_b288a03fa0b99c60,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v15_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.04,0.0,0.0]",0.37400513246980815,0.2008743919936377,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,15,1,0.04,0.04,two_sided,67
s30r00p_5a0d820d539055af,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.04,0.0]",0.3740051324698081,0.2008743919936377,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,16,-1,0.04,-0.04,two_sided,68
s30r00p_0f0b70d3297919c1,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v16_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.04,0.0]",0.3740051324698081,0.2008743919936377,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,16,1,0.04,0.04,two_sided,69
s30r00p_4a6555219b2d0965,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_m,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.015]",0.3739963789860954,0.20085692931211302,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,17,-1,0.015,-0.015,two_sided,70
s30r00p_d043f9a22f97dc5c,round_000_probes,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center1_v17_p,real_tsc_fd_probe,"[-0.49809345181810927,0.18286250362187767,0.16955042464019665,-0.24904672590905463,0.09143125181093884,0.08477521232009833,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.015]",0.3739963789860954,0.20085692931211302,0.04807504367787985,s30screen_162a405a0ff20960,nominal_05_s22g000_571ab4a158d29207,17,1,0.015,0.015,two_sided,71
