stage,phase,candidate_id,nominal_id,source_candidate_id,nominal_category,source_name,source_type,control_vector,probe_center_candidate_id,probe_center_nominal_id,probe_variable_index,probe_sign,probe_requested_delta,probe_actual_delta,probe_scheme,population_index
Stage3.1,round_002_probes,s31r002p_3ede5f489e2a0add,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v19_p,real_tsc_fd_probe,"[-0.3153015723001298,-0.021904769868929086,0.24226953343592372,0.060406548181889896,0.7413625036218756,0.2979804246401969,0.9214999999999991,0.7874395968077805,-0.01639373223780221,0.26389999999999947,0.26389999999999975,0.14596186690376187,0.3075999999999992,-0.009175428901722738,0.365025,0.3075999999999999,-0.7324000000000005,0.4622249999999957,0.08377257688794898,-0.6823999999999997,0.45984071874292176]",s31r001s_8fd81934c26f4bed,nominal_05_s22g000_571ab4a158d29207,19,1,0.05,0.050000000000000044,two_sided,39
Stage3.1,round_002_probes,s31r002p_c7f0213ff0e30d76,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_m,real_tsc_fd_probe,"[-0.3153015723001298,-0.021904769868929086,0.24226953343592372,0.060406548181889896,0.7413625036218756,0.2979804246401969,0.9214999999999991,0.7874395968077805,-0.01639373223780221,0.26389999999999947,0.26389999999999975,0.14596186690376187,0.3075999999999992,-0.009175428901722738,0.365025,0.3075999999999999,-0.7324000000000005,0.4622249999999957,0.08377257688794898,-0.7323999999999997,0.44184071874292175]",s31r001s_8fd81934c26f4bed,nominal_05_s22g000_571ab4a158d29207,20,-1,0.018,-0.018000000000000016,two_sided,40
Stage3.1,round_002_probes,s31r002p_c4ded5cd48f8511e,nominal_05_s22g000_571ab4a158d29207,s22g000_571ab4a158d29207,gate,center0_v20_p,real_tsc_fd_probe,"[-0.3153015723001298,-0.021904769868929086,0.24226953343592372,0.060406548181889896,0.7413625036218756,0.2979804246401969,0.9214999999999991,0.7874395968077805,-0.01639373223780221,0.26389999999999947,0.26389999999999975,0.14596186690376187,0.3075999999999992,-0.009175428901722738,0.365025,0.3075999999999999,-0.7324000000000005,0.4622249999999957,0.08377257688794898,-0.7323999999999997,0.4778407187429218]",s31r001s_8fd81934c26f4bed,nominal_05_s22g000_571ab4a158d29207,20,1,0.018,0.018000000000000016,two_sided,41
Stage3.1,round_002_probes,s31r002p_034b76d23674cd7a,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v0_m,real_tsc_fd_probe,"[-0.42192253528381896,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,0,-1,0.014,-0.014000000000000012,two_sided,42
Stage3.1,round_002_probes,s31r002p_6eb0fc2864aab57e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v0_p,real_tsc_fd_probe,"[-0.39392253528381893,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,0,1,0.014,0.014000000000000012,two_sided,43
Stage3.1,round_002_probes,s31r002p_fbc077f0d78b33fe,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v1_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.33370986139076864,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,1,-1,0.014,-0.014000000000000012,two_sided,44
Stage3.1,round_002_probes,s31r002p_b156d487da1c81a7,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v1_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3057098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,1,1,0.014,0.014000000000000012,two_sided,45
Stage3.1,round_002_probes,s31r002p_1bcbaa4b39a197ff,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v2_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1378524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,2,-1,0.005,-0.0050000000000000044,two_sided,46
Stage3.1,round_002_probes,s31r002p_141f5f3243f7b019,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v2_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1478524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,2,1,0.005,0.0050000000000000044,two_sided,47
Stage3.1,round_002_probes,s31r002p_68fa87756bee02c8,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v3_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0877784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,3,-1,0.02,-0.020000000000000004,two_sided,48
Stage3.1,round_002_probes,s31r002p_fec8b2cd56eb65c7,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v3_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0477784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,3,1,0.02,0.020000000000000004,two_sided,49
Stage3.1,round_002_probes,s31r002p_b47db4e3302bbe41,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v4_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.19611415994579298,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,4,-1,0.02,-0.01999999999999999,two_sided,50
Stage3.1,round_002_probes,s31r002p_886aedf66b0f5ac4,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v4_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.23611415994579296,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,4,1,0.02,0.01999999999999999,two_sided,51
Stage3.1,round_002_probes,s31r002p_7882294e955648fe,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v5_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.1851726346634225,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,5,-1,0.007,-0.007000000000000006,two_sided,52
Stage3.1,round_002_probes,s31r002p_f0d45d24c467677d,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v5_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17117263466342247,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,5,1,0.007,0.007000000000000006,two_sided,53
Stage3.1,round_002_probes,s31r002p_ed6ea837bc8447b6,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v6_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6044999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,6,-1,0.03,-0.030000000000000027,two_sided,54
Stage3.1,round_002_probes,s31r002p_394d2497e69572b5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v6_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6644999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,6,1,0.03,0.030000000000000027,two_sided,55
Stage3.1,round_002_probes,s31r002p_a910297c0c45545e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v7_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6044999999999981,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,7,-1,0.03,-0.030000000000000027,two_sided,56
Stage3.1,round_002_probes,s31r002p_a68f12aadd245d8b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v7_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6644999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,7,1,0.03,0.030000000000000027,two_sided,57
Stage3.1,round_002_probes,s31r002p_2d94614798f861e5,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v8_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.2401249999999991,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,8,-1,0.011,-0.01100000000000001,two_sided,58
Stage3.1,round_002_probes,s31r002p_eb4daf83747fbd1e,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v8_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.21812499999999907,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,8,1,0.011,0.01100000000000001,two_sided,59
Stage3.1,round_002_probes,s31r002p_d5b25e85493a6082,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v9_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7354999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,9,-1,0.04,-0.040000000000000036,two_sided,60
Stage3.1,round_002_probes,s31r002p_d09101d1312a9293,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v9_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.8154999999999977,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,9,1,0.04,0.040000000000000036,two_sided,61
Stage3.1,round_002_probes,s31r002p_145ceaecab755f7f,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v10_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7354999999999978,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,10,-1,0.04,-0.040000000000000036,two_sided,62
Stage3.1,round_002_probes,s31r002p_7157ceb593d58f00,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v10_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.8154999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,10,1,0.04,0.040000000000000036,two_sided,63
Stage3.1,round_002_probes,s31r002p_1fe191dcf8d369cb,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v11_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.028000000000001038,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,11,-1,0.014,-0.013999999999999999,two_sided,64
Stage3.1,round_002_probes,s31r002p_c878417e8c8a6a62,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v11_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.056000000000001035,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,11,1,0.014,0.013999999999999999,two_sided,65
Stage3.1,round_002_probes,s31r002p_07cfec5d345429de,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v12_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.7959999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,12,-1,0.05,-0.050000000000000044,two_sided,66
Stage3.1,round_002_probes,s31r002p_3579f0aa5e654345,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v12_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8959999999999975,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,12,1,0.05,0.050000000000000044,two_sided,67
Stage3.1,round_002_probes,s31r002p_0d9b11bd74783e39,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v13_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.7959999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,13,-1,0.05,-0.050000000000000044,two_sided,68
Stage3.1,round_002_probes,s31r002p_f4e3365c4b67af94,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v13_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8959999999999975,-0.2996249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,13,1,0.05,0.050000000000000044,two_sided,69
Stage3.1,round_002_probes,s31r002p_da44e4bbb42101f4,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v14_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.3176249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,14,-1,0.018,-0.018000000000000016,two_sided,70
Stage3.1,round_002_probes,s31r002p_a05c477491317693,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v14_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2816249999999998,0.846,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,14,1,0.018,0.018000000000000016,two_sided,71
Stage3.1,round_002_probes,s31r002p_d1fa94a7043ecead,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v15_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.7959999999999999,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,15,-1,0.05,-0.050000000000000044,two_sided,72
Stage3.1,round_002_probes,s31r002p_77e77180adf0c19b,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v15_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.896,-0.05195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,15,1,0.05,0.050000000000000044,two_sided,73
Stage3.1,round_002_probes,s31r002p_8d8944e0a0c84ccb,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v16_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.10195146210822754,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,16,-1,0.05,-0.05,two_sided,74
Stage3.1,round_002_probes,s31r002p_48e69e82f081bd39,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v16_p,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.001951462108227539,0.044624999999999665,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,16,1,0.05,0.05,two_sided,75
Stage3.1,round_002_probes,s31r002p_6044e5b27bcb448d,nominal_07_s22g005_a2acc95ca222cec3,s22g005_a2acc95ca222cec3,position_front,center1_v17_m,real_tsc_fd_probe,"[-0.40792253528381894,-0.3197098613907686,0.1428524772529616,-0.0677784416939039,0.21611415994579297,-0.17817263466342248,0.6344999999999994,0.6344999999999982,-0.22912499999999908,0.7754999999999976,0.7754999999999979,0.042000000000001037,0.8459999999999974,0.8459999999999974,-0.2996249999999998,0.846,-0.05195146210822754,0.026624999999999666,0.6919996284500063,-0.04979664778077919,0.044625000000000026]",s31r001s_cdedc22b3d8312aa,nominal_07_s22g005_a2acc95ca222cec3,17,-1,0.018,-0.018,two_sided,76
