experiment_id,pair_id,history_order,common_prefix_steps,common_prefix_source_experiment_id,common_prefix_action_digest,nullspace_direction_index,amplitude_fraction,gap_steps,settle_steps,horizon_steps,success,failure_reason,failure_class,R,Z,Ip,vR_m_per_s,vZ_m_per_s,wire_rms_a,snapshot_dir,snapshot_manifest_path,snapshot_manifest_digest,snapshot_time_ms
s42r3b_011754f9dbf090331ce7,p9_q2_a0p750_gap4_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.75,4,4,19,True,,,0.728066202,0.0167427204,30266.76,0.01631200000000721,-0.1262820599999999,1.1268022046185981,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_011754f9dbf090331ce7/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_011754f9dbf090331ce7/1290ms/restart_snapshot_manifest.json,7dd300d57769ec93d2ea0830820ef0f738a4c793951b7addfa7ddf53e147e654,1290
s42r3b_03abcc6378f04ba5be30,p9_q1_a0p750_gap2_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,2,4,17,True,,,0.72824242,0.0187859973,30315.1844,0.029083299999999035,-0.13412045000000017,1.0283980665740935,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_03abcc6378f04ba5be30/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_03abcc6378f04ba5be30/1270ms/restart_snapshot_manifest.json,1edbbc2b7a2d31c7dcdf8e3bbade06e2a55ee91c33bedfa9d13fa0681fa7d910,1270
s42r3b_05c37541fe91137178e5,p9_q1_a0p750_gap3_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,3,4,18,True,,,0.72790789,0.0178881119,30290.0166,0.023186900000005117,-0.12769450999999993,1.0993110058122768,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_05c37541fe91137178e5/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_05c37541fe91137178e5/1280ms/restart_snapshot_manifest.json,f5702ef75db7170713b30abc00f438f52218190c703ecb8241c59d50a15bea1d,1280
s42r3b_0cf5889ed9b52e58e7eb,p5_q2_a0p750_gap2_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.75,2,4,13,True,,,0.724167971,0.0189384784,30473.1111,0.003050599999998571,-0.24554897999999983,2.0160121734090133,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_0cf5889ed9b52e58e7eb/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_0cf5889ed9b52e58e7eb/1230ms/restart_snapshot_manifest.json,a2f8489413e59ac78104907ddc1a3e7246bdbeb4a91316dc00cc0b0815e75743,1230
s42r3b_10c912394afb2b577413,p9_q2_a0p600_gap3_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.6,3,4,18,True,,,0.728000632,0.0179048706,30289.5198,0.022584800000002847,-0.12807307999999976,1.088331951887842,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_10c912394afb2b577413/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_10c912394afb2b577413/1280ms/restart_snapshot_manifest.json,13528d47c124a4418be674da460edf607dbafe73ca979592ff17ff040f2843f1,1280
s42r3b_11af6212fb666bec7b46,p5_q1_a0p600_gap2_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.6,2,4,13,True,,,0.724179479,0.0188800728,30473.0042,0.003105000000003244,-0.24664058999999994,2.0200700637601656,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_11af6212fb666bec7b46/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_11af6212fb666bec7b46/1230ms/restart_snapshot_manifest.json,e4cc9ed2d9696a4c81adca702d38f5cc3990febdbe90d4a240291c8f07969583,1230
s42r3b_12899c88e5bfdeb4a961,p5_q2_a0p600_gap2_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.6,2,4,13,True,,,0.724183852,0.0189235522,30472.412,0.002840999999997873,-0.24631953999999998,2.016316799885375,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_12899c88e5bfdeb4a961/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_12899c88e5bfdeb4a961/1230ms/restart_snapshot_manifest.json,6a054f018b3a327fbc6ca903a4645020a6488b739405009ff770f38814a18516,1230
s42r3b_160a6cad518c33a4bcb5,p9_q1_a0p750_gap3_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,3,4,18,True,,,0.72852288,0.0174152136,30291.6556,0.020105500000000553,-0.13299675999999988,1.0903702830537279,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_160a6cad518c33a4bcb5/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_160a6cad518c33a4bcb5/1280ms/restart_snapshot_manifest.json,9d40968fe384f5da1fe8c0c31d22d69ece8043566c963988eeda602855016020,1280
s42r3b_167e23b0b714fdc6ef50,p5_q1_a0p900_gap3_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,3,4,14,True,,,0.724548865,0.0161156481,30434.9581,-0.007698299999991942,-0.24449101999999973,2.0938980843154713,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_167e23b0b714fdc6ef50/1240ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_167e23b0b714fdc6ef50/1240ms/restart_snapshot_manifest.json,81b98910677ce1171af23e6068ec319b0c81c0bebeebed8be52bcd92831a01ab,1240
s42r3b_19635f173adeadaeeb9c,p5_q1_a0p900_gap3_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,3,4,14,True,,,0.723991889,0.0165576137,30430.281,-0.002110799999999191,-0.23782293999999973,2.1589610927480836,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_19635f173adeadaeeb9c/1240ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_19635f173adeadaeeb9c/1240ms/restart_snapshot_manifest.json,f5ee21458f7bddea872906f4d638e0e6679bd45f65228dbea29bf490bcbf71ba,1240
s42r3b_281489fcb40e36c648e8,p9_q1_a0p750_gap4_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,4,4,19,True,,,0.727978577,0.0166556871,30265.8462,0.016665299999996108,-0.12680561999999992,1.1350644989015675,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_281489fcb40e36c648e8/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_281489fcb40e36c648e8/1290ms/restart_snapshot_manifest.json,748b76b1b1fd0ea3e7c6ddbb9a609d2824e7136cf897f516c558b6daa81749d2,1290
s42r3b_29bad5fe43af373007d4,p5_q1_a0p750_gap2_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.75,2,4,13,True,,,0.724507655,0.0186148185,30474.2455,0.0019922000000005546,-0.25252109999999994,2.0210202250348708,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_29bad5fe43af373007d4/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_29bad5fe43af373007d4/1230ms/restart_snapshot_manifest.json,8e391ce26c84a9d206cfe515c32e2845b9d34e28e4449f3b71c4aa2c2f7ad84b,1230
s42r3b_2f0225a198a16c27298f,p9_q2_a0p900_gap4_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.9,4,4,19,True,,,0.728731795,0.0158838676,30269.3823,0.011460099999993645,-0.13399789,1.1522452086397814,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_2f0225a198a16c27298f/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_2f0225a198a16c27298f/1290ms/restart_snapshot_manifest.json,5808470e4d000065bbc0ceddcbc72df4744dfa821e18593baf05f5c85685868d,1290
s42r3b_35fc1396506981d1d7fb,p5_q1_a0p600_gap4_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.6,4,4,15,True,,,0.724348492,0.0137295116,30394.9585,-0.015732800000001212,-0.24655243000000024,2.213398033379145,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_35fc1396506981d1d7fb/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_35fc1396506981d1d7fb/1250ms/restart_snapshot_manifest.json,5de9efcb2cb210898b32a497f1d05258be11f465015b6a3ae5a4e9ed518d0a38,1250
s42r3b_3676b27ceea1acb88828,p5_q1_a0p600_gap4_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.6,4,4,15,True,,,0.723955449,0.0141331946,30392.208,-0.008307299999998907,-0.23975219999999992,2.2467942950271764,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3676b27ceea1acb88828/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3676b27ceea1acb88828/1250ms/restart_snapshot_manifest.json,6cbd845906132c144629a5e21ca9d59cf65e2eff2f8f448885fd25c871f42b20,1250
s42r3b_3836ea5d0c7b6c2c138a,p9_q2_a0p750_gap4_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.75,4,4,19,True,,,0.728661731,0.0159909415,30269.5347,0.012181399999999787,-0.13303819,1.1458102755255777,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3836ea5d0c7b6c2c138a/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3836ea5d0c7b6c2c138a/1290ms/restart_snapshot_manifest.json,31950eeba65556823d5029ceb56317a93e7e0c4fb3216328cabc777b63ab71b9,1290
s42r3b_3c2abbbfd8458372f8d8,p9_q1_a0p900_gap2_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.9,2,4,17,True,,,0.728280992,0.018765514,30315.3676,0.02895379999999781,-0.1346981300000001,1.0262156815211898,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3c2abbbfd8458372f8d8/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_3c2abbbfd8458372f8d8/1270ms/restart_snapshot_manifest.json,e950797e54c9ac20bbf66e0660792666d3c26e6e0524640677ad68fa7faa13a9,1270
s42r3b_41e6aa644c24433a3b7c,p9_q1_a0p750_gap4_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,4,4,19,True,,,0.728717561,0.0160521827,30269.0832,0.011544799999996247,-0.13287158999999993,1.1461876755139186,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_41e6aa644c24433a3b7c/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_41e6aa644c24433a3b7c/1290ms/restart_snapshot_manifest.json,37ba114c1237f7281817bce2011865c9ffa006094fa2b4b7041eabd171fd3f38,1290
s42r3b_46ca1104e9f7129c703b,p5_q1_a0p900_gap2_settle4,plus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,2,4,13,True,,,0.724534164,0.0185957504,30474.4434,0.0019219000000014752,-0.2530996800000001,2.019599506502878,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_46ca1104e9f7129c703b/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_46ca1104e9f7129c703b/1230ms/restart_snapshot_manifest.json,4add3b5354fa2a0660cdd9c3f02212989e1f81f76804a8f9f7eba5a2969548b7,1230
s42r3b_4b608db7a281e5e3ca9a,p9_q1_a0p750_gap2_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.75,2,4,17,True,,,0.727777392,0.0191472923,30314.1734,0.030548500000004974,-0.12742333,1.0591044762754365,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_4b608db7a281e5e3ca9a/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_4b608db7a281e5e3ca9a/1270ms/restart_snapshot_manifest.json,2af7aee6a2fc773ea3c25f4ebb92255300328a3bf4c0ab56bb9ed9aba5be27eb,1270
s42r3b_514aefa1fa47a05db026,p5_q1_a0p900_gap4_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,4,4,15,True,,,0.723830889,0.0141925193,30391.6491,-0.01041729999999852,-0.2404847199999999,2.219548874959354,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_514aefa1fa47a05db026/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_514aefa1fa47a05db026/1250ms/restart_snapshot_manifest.json,6ca3ed40465576f4c2f5c00be43087a385f3e52d8dba62b1d651b8ad00346c25,1250
s42r3b_51700b95a473f9baa21a,p9_q1_a0p600_gap4_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.6,4,4,19,True,,,0.728091137,0.0165851246,30267.0477,0.016050000000000786,-0.12743638999999987,1.134160096723562,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_51700b95a473f9baa21a/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_51700b95a473f9baa21a/1290ms/restart_snapshot_manifest.json,b9b81611eb3e791641975657aaa79de85de07ddcf3ad1e1a93a9f8404299bb1d,1290
s42r3b_52afa2191768af1ef0b2,p9_q2_a0p900_gap2_settle4,minus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.9,2,4,17,True,,,0.727760098,0.0192387013,30313.2031,0.030148099999993683,-0.12651836999999985,1.0642242088332077,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_52afa2191768af1ef0b2/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_52afa2191768af1ef0b2/1270ms/restart_snapshot_manifest.json,f0f68ef956ff6368b5d30953aa43853ea5f0d0947336a02bc4ae246c74966ac9,1270
s42r3b_5431f4b73e7ae939b4ba,p9_q1_a0p600_gap2_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.6,2,4,17,True,,,0.728182631,0.018843621,30315.0835,0.029153999999997904,-0.13320665999999973,1.029774085256891,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5431f4b73e7ae939b4ba/1270ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5431f4b73e7ae939b4ba/1270ms/restart_snapshot_manifest.json,7f5d7a7c2c5dc8ed09e16a1f5d8f73ddb487fb5994802618cee1fee699343c78,1270
s42r3b_5690cec444a702038348,p9_q1_a0p600_gap3_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,1,0.6,3,4,18,True,,,0.728450479,0.0174854753,30291.5619,0.020589400000003977,-0.13246840999999973,1.0878213031100283,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5690cec444a702038348/1280ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5690cec444a702038348/1280ms/restart_snapshot_manifest.json,95ca7bdffbf43f3d6a079fd6602f5f9d2204127265ab6297c3f3f8e03b652cfa,1280
s42r3b_577703b64db1556d0897,p5_q2_a0p900_gap3_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.9,3,4,14,True,,,0.724016012,0.0166271438,30430.0922,-0.0026229000000044245,-0.23779878999999995,2.1544267557365075,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_577703b64db1556d0897/1240ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_577703b64db1556d0897/1240ms/restart_snapshot_manifest.json,bbf1734669de65547174de284c6eb137679ebecb15653935e3e4a8f4d92ef0f5,1240
s42r3b_58701a99165df704aa4d,p5_q1_a0p900_gap2_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,1,0.9,2,4,13,True,,,0.72409671,0.0189117824,30473.099,0.0032771999999958723,-0.24536980000000005,2.023293401239672,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_58701a99165df704aa4d/1230ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_58701a99165df704aa4d/1230ms/restart_snapshot_manifest.json,0c4141fe324eb930c9929db60c52190e1f745cf7a4c1cc4ff4badcfbb4ab8cf4,1230
s42r3b_5b93ec9fa20eb623d24a,p5_q2_a0p600_gap4_settle4,minus_first,5,s41r11_076c2e2752cc8914bcf9,6abb946a40dfb78554f0bff835e466d3d6261b2fde2597febd233b94eedb454d,2,0.6,4,4,15,True,,,0.723965709,0.0142159093,30391.5468,-0.008685799999996746,-0.23928531000000017,2.241467929542305,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5b93ec9fa20eb623d24a/1250ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5b93ec9fa20eb623d24a/1250ms/restart_snapshot_manifest.json,c2fbdfd0aeb728a8b2100e58b1fec403fd5d1239106125a9ec2e7fa03298bec2,1250
s42r3b_5c75ae997ef3fd489663,p9_q2_a0p600_gap4_settle4,plus_first,9,s41r11_076c2e2752cc8914bcf9,20847e482d2e619a8b5d66aa0235a4bbe6f937bf6b9117f85ab0116dfd1f8f0f,2,0.6,4,4,19,True,,,0.728602974,0.0160216924,30269.3152,0.012428799999997242,-0.13261299000000004,1.1458336030302714,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5c75ae997ef3fd489663/1290ms,/home/yangshen0711/tsc_all/tsc_rzip_rllib/stage4_2r3b_runs/stage4_2r3b_confirmatory_hidden_history_initial_state_20260730_115526/stage4_2r3b_state_generation/snapshots/s42r3b_5c75ae997ef3fd489663/1290ms/restart_snapshot_manifest.json,9144bf3587ed68d3c3f53b96a557b4403330baefd73b25d974179e53140a78ee,1290
